,index,start,end,meas,std,flag,start_date,end_date
7517,7517,313.208333,313.25,124.897,1.084,0.0,2020-11-09 04:59:59.971200,2020-11-09 06:00:00.000000
7518,7518,313.25,313.291667,124.654,0.799,0.0,2020-11-09 06:00:00.000000,2020-11-09 07:00:00.028800
7519,7519,313.291667,313.333333,124.725,0.879,0.0,2020-11-09 07:00:00.028800,2020-11-09 07:59:59.971200
7520,7520,313.333333,313.375,124.537,0.703,0.0,2020-11-09 07:59:59.971200,2020-11-09 09:00:00.000000
7521,7521,313.375,313.416667,124.771,0.871,0.0,2020-11-09 09:00:00.000000,2020-11-09 10:00:00.028800
7522,7522,313.416667,313.458333,124.928,0.798,0.0,2020-11-09 10:00:00.028800,2020-11-09 10:59:59.971200
7523,7523,313.458333,313.5,125.043,0.842,0.0,2020-11-09 10:59:59.971200,2020-11-09 12:00:00.000000
7524,7524,313.5,313.541667,124.936,0.894,0.0,2020-11-09 12:00:00.000000,2020-11-09 13:00:00.028800
7525,7525,313.541667,313.583333,124.508,1.109,0.0,2020-11-09 13:00:00.028800,2020-11-09 13:59:59.971200
7526,7526,313.583333,313.625,124.612,0.78,0.0,2020-11-09 13:59:59.971200,2020-11-09 15:00:00.000000
7527,7527,313.625,313.666667,124.806,0.605,0.0,2020-11-09 15:00:00.000000,2020-11-09 16:00:00.028800
7528,7528,313.666667,313.708333,124.567,0.824,0.0,2020-11-09 16:00:00.028800,2020-11-09 16:59:59.971200
7529,7529,313.708333,313.75,124.625,0.924,0.0,2020-11-09 16:59:59.971200,2020-11-09 18:00:00.000000
7530,7530,313.75,313.791667,124.629,0.804,0.0,2020-11-09 18:00:00.000000,2020-11-09 19:00:00.028800
7531,7531,313.791667,313.833333,124.327,0.739,0.0,2020-11-09 19:00:00.028800,2020-11-09 19:59:59.971200
7532,7532,313.833333,313.875,124.553,0.858,0.0,2020-11-09 19:59:59.971200,2020-11-09 21:00:00.000000
7533,7533,313.875,313.916667,124.647,0.815,0.0,2020-11-09 21:00:00.000000,2020-11-09 22:00:00.028800
7534,7534,313.916667,313.958333,124.551,0.741,0.0,2020-11-09 22:00:00.028800,2020-11-09 22:59:59.971200
7535,7535,313.958333,314.0,124.099,0.976,0.0,2020-11-09 22:59:59.971200,2020-11-10 00:00:00.000000
7536,7536,314.0,314.041667,124.276,0.795,0.0,2020-11-10 00:00:00.000000,2020-11-10 01:00:00.028800
7537,7537,314.041667,314.083333,124.475,0.83,0.0,2020-11-10 01:00:00.028800,2020-11-10 01:59:59.971200
7538,7538,314.083333,314.125,124.413,0.816,0.0,2020-11-10 01:59:59.971200,2020-11-10 03:00:00.000000
7539,7539,314.125,314.166667,124.516,0.806,0.0,2020-11-10 03:00:00.000000,2020-11-10 04:00:00.028800
7540,7540,314.166667,314.208333,124.648,0.787,0.0,2020-11-10 04:00:00.028800,2020-11-10 04:59:59.971200
7541,7541,314.208333,314.25,124.691,0.796,0.0,2020-11-10 04:59:59.971200,2020-11-10 06:00:00.000000
7542,7542,314.25,314.291667,124.617,0.834,0.0,2020-11-10 06:00:00.000000,2020-11-10 07:00:00.028800
7543,7543,314.291667,314.333333,124.192,0.961,0.0,2020-11-10 07:00:00.028800,2020-11-10 07:59:59.971200
7544,7544,314.333333,314.375,124.183,0.811,0.0,2020-11-10 07:59:59.971200,2020-11-10 09:00:00.000000
7545,7545,314.375,314.416667,124.393,0.838,0.0,2020-11-10 09:00:00.000000,2020-11-10 10:00:00.028800
7546,7546,314.416667,314.458333,123.971,0.841,0.0,2020-11-10 10:00:00.028800,2020-11-10 10:59:59.971200
7547,7547,314.458333,314.5,123.915,0.767,0.0,2020-11-10 10:59:59.971200,2020-11-10 12:00:00.000000
7548,7548,314.5,314.541667,123.577,0.72,0.0,2020-11-10 12:00:00.000000,2020-11-10 13:00:00.028800
7549,7549,314.541667,314.583333,123.541,0.833,0.0,2020-11-10 13:00:00.028800,2020-11-10 13:59:59.971200
7550,7550,314.583333,314.625,123.073,0.806,0.0,2020-11-10 13:59:59.971200,2020-11-10 15:00:00.000000
7551,7551,314.625,314.666667,122.931,0.841,0.0,2020-11-10 15:00:00.000000,2020-11-10 16:00:00.028800
7552,7552,314.666667,314.708333,123.263,0.834,0.0,2020-11-10 16:00:00.028800,2020-11-10 16:59:59.971200
7553,7553,314.708333,314.75,123.24,0.875,0.0,2020-11-10 16:59:59.971200,2020-11-10 18:00:00.000000
7554,7554,314.75,314.791667,123.244,0.726,0.0,2020-11-10 18:00:00.000000,2020-11-10 19:00:00.028800
7555,7555,314.791667,314.833333,123.068,0.697,0.0,2020-11-10 19:00:00.028800,2020-11-10 19:59:59.971200
7556,7556,314.833333,314.875,123.209,0.88,0.0,2020-11-10 19:59:59.971200,2020-11-10 21:00:00.000000
7557,7557,314.875,314.916667,122.973,0.856,0.0,2020-11-10 21:00:00.000000,2020-11-10 22:00:00.028800
7558,7558,314.916667,314.958333,122.942,0.831,0.0,2020-11-10 22:00:00.028800,2020-11-10 22:59:59.971200
7559,7559,314.958333,315.0,122.806,0.819,0.0,2020-11-10 22:59:59.971200,2020-11-11 00:00:00.000000
7560,7560,315.0,315.041667,122.932,0.804,0.0,2020-11-11 00:00:00.000000,2020-11-11 01:00:00.028800
7561,7561,315.041667,315.083333,122.863,0.727,0.0,2020-11-11 01:00:00.028800,2020-11-11 01:59:59.971200
7562,7562,315.083333,315.125,122.824,0.833,0.0,2020-11-11 01:59:59.971200,2020-11-11 03:00:00.000000
7563,7563,315.125,315.166667,123.851,0.94,0.0,2020-11-11 03:00:00.000000,2020-11-11 04:00:00.028800
7564,7564,315.166667,315.208333,125.56,1.088,0.0,2020-11-11 04:00:00.028800,2020-11-11 04:59:59.971200
7565,7565,315.208333,315.25,128.752,1.303,0.0,2020-11-11 04:59:59.971200,2020-11-11 06:00:00.000000
7566,7566,315.25,315.291667,130.708,1.171,0.0,2020-11-11 06:00:00.000000,2020-11-11 07:00:00.028800
7567,7567,315.291667,315.333333,133.608,0.805,0.0,2020-11-11 07:00:00.028800,2020-11-11 07:59:59.971200
7568,7568,315.333333,315.375,131.831,1.374,0.0,2020-11-11 07:59:59.971200,2020-11-11 09:00:00.000000
7569,7569,315.375,315.416667,127.804,1.442,0.0,2020-11-11 09:00:00.000000,2020-11-11 10:00:00.028800
7570,7570,315.416667,315.458333,125.47,1.149,0.0,2020-11-11 10:00:00.028800,2020-11-11 10:59:59.971200
7571,7571,315.458333,315.5,123.604,0.892,0.0,2020-11-11 10:59:59.971200,2020-11-11 12:00:00.000000
7572,7572,315.5,315.541667,123.467,0.889,0.0,2020-11-11 12:00:00.000000,2020-11-11 13:00:00.028800
7573,7573,315.541667,315.583333,122.155,1.391,0.0,2020-11-11 13:00:00.028800,2020-11-11 13:59:59.971200
7574,7574,315.583333,315.625,121.549,1.584,0.0,2020-11-11 13:59:59.971200,2020-11-11 15:00:00.000000
7575,7575,315.625,315.666667,128.159,1.971,0.0,2020-11-11 15:00:00.000000,2020-11-11 16:00:00.028800
7576,7576,315.666667,315.708333,131.943,0.85,0.0,2020-11-11 16:00:00.028800,2020-11-11 16:59:59.971200
7577,7577,315.708333,315.75,131.194,1.01,0.0,2020-11-11 16:59:59.971200,2020-11-11 18:00:00.000000
7578,7578,315.75,315.791667,124.891,1.622,0.0,2020-11-11 18:00:00.000000,2020-11-11 19:00:00.028800
7579,7579,315.791667,315.833333,131.282,5.955,0.0,2020-11-11 19:00:00.028800,2020-11-11 19:59:59.971200
7580,7580,315.833333,315.875,140.252,2.192,0.0,2020-11-11 19:59:59.971200,2020-11-11 21:00:00.000000
7581,7581,315.875,315.916667,152.543,4.585,0.0,2020-11-11 21:00:00.000000,2020-11-11 22:00:00.028800
7582,7582,315.916667,315.958333,156.335,1.928,0.0,2020-11-11 22:00:00.028800,2020-11-11 22:59:59.971200
7583,7583,315.958333,316.0,151.265,2.944,0.0,2020-11-11 22:59:59.971200,2020-11-12 00:00:00.000000
7584,7584,316.0,316.041667,143.591,1.983,0.0,2020-11-12 00:00:00.000000,2020-11-12 01:00:00.028800
7585,7585,316.041667,316.083333,136.124,2.31,0.0,2020-11-12 01:00:00.028800,2020-11-12 01:59:59.971200
7586,7586,316.083333,316.125,130.641,1.531,0.0,2020-11-12 01:59:59.971200,2020-11-12 03:00:00.000000
7587,7587,316.125,316.166667,129.607,0.891,0.0,2020-11-12 03:00:00.000000,2020-11-12 04:00:00.028800
7588,7588,316.166667,316.208333,128.127,1.095,0.0,2020-11-12 04:00:00.028800,2020-11-12 04:59:59.971200
7589,7589,316.208333,316.25,125.721,1.227,0.0,2020-11-12 04:59:59.971200,2020-11-12 06:00:00.000000
7590,7590,316.25,316.291667,124.363,0.758,0.0,2020-11-12 06:00:00.000000,2020-11-12 07:00:00.028800
7591,7591,316.291667,316.333333,123.298,0.975,0.0,2020-11-12 07:00:00.028800,2020-11-12 07:59:59.971200
7592,7592,316.333333,316.375,123.204,0.745,0.0,2020-11-12 07:59:59.971200,2020-11-12 09:00:00.000000
7593,7593,316.375,316.416667,122.57,0.872,0.0,2020-11-12 09:00:00.000000,2020-11-12 10:00:00.028800
7594,7594,316.416667,316.458333,122.617,0.748,0.0,2020-11-12 10:00:00.028800,2020-11-12 10:59:59.971200
7595,7595,316.458333,316.5,121.993,0.966,0.0,2020-11-12 10:59:59.971200,2020-11-12 12:00:00.000000
7596,7596,316.5,316.541667,122.664,0.887,0.0,2020-11-12 12:00:00.000000,2020-11-12 13:00:00.028800
7597,7597,316.541667,316.583333,123.196,0.849,0.0,2020-11-12 13:00:00.028800,2020-11-12 13:59:59.971200
7598,7598,316.583333,316.625,123.377,0.895,0.0,2020-11-12 13:59:59.971200,2020-11-12 15:00:00.000000
7599,7599,316.625,316.666667,123.617,0.823,0.0,2020-11-12 15:00:00.000000,2020-11-12 16:00:00.028800
7600,7600,316.666667,316.708333,123.622,0.834,0.0,2020-11-12 16:00:00.028800,2020-11-12 16:59:59.971200
7601,7601,316.708333,316.75,123.875,0.808,0.0,2020-11-12 16:59:59.971200,2020-11-12 18:00:00.000000
7602,7602,316.75,316.791667,123.924,0.771,0.0,2020-11-12 18:00:00.000000,2020-11-12 19:00:00.028800
7603,7603,316.791667,316.833333,123.836,0.745,0.0,2020-11-12 19:00:00.028800,2020-11-12 19:59:59.971200
7604,7604,316.833333,316.875,123.816,0.81,0.0,2020-11-12 19:59:59.971200,2020-11-12 21:00:00.000000
7605,7605,316.875,316.916667,123.892,0.846,0.0,2020-11-12 21:00:00.000000,2020-11-12 22:00:00.028800
7606,7606,316.916667,316.958333,123.916,0.756,0.0,2020-11-12 22:00:00.028800,2020-11-12 22:59:59.971200
7607,7607,316.958333,317.0,123.985,0.88,0.0,2020-11-12 22:59:59.971200,2020-11-13 00:00:00.000000
7608,7608,317.0,317.041667,124.342,0.837,0.0,2020-11-13 00:00:00.000000,2020-11-13 01:00:00.028800
7609,7609,317.041667,317.083333,124.326,0.83,0.0,2020-11-13 01:00:00.028800,2020-11-13 01:59:59.971200
7610,7610,317.083333,317.125,124.389,0.791,0.0,2020-11-13 01:59:59.971200,2020-11-13 03:00:00.000000
7611,7611,317.125,317.166667,124.507,0.902,0.0,2020-11-13 03:00:00.000000,2020-11-13 04:00:00.028800
7612,7612,317.166667,317.208333,125.152,0.741,0.0,2020-11-13 04:00:00.028800,2020-11-13 04:59:59.971200
7613,7613,317.208333,317.25,124.963,0.991,0.0,2020-11-13 04:59:59.971200,2020-11-13 06:00:00.000000
7614,7614,317.25,317.291667,125.006,0.804,0.0,2020-11-13 06:00:00.000000,2020-11-13 07:00:00.028800
7615,7615,317.291667,317.333333,124.822,0.982,0.0,2020-11-13 07:00:00.028800,2020-11-13 07:59:59.971200
7616,7616,317.333333,317.375,125.204,0.712,0.0,2020-11-13 07:59:59.971200,2020-11-13 09:00:00.000000
7617,7617,317.375,317.416667,125.312,0.822,0.0,2020-11-13 09:00:00.000000,2020-11-13 10:00:00.028800
7618,7618,317.416667,317.458333,124.91,0.975,0.0,2020-11-13 10:00:00.028800,2020-11-13 10:59:59.971200
7619,7619,317.458333,317.5,124.174,0.961,0.0,2020-11-13 10:59:59.971200,2020-11-13 12:00:00.000000
7620,7620,317.5,317.541667,123.694,0.877,0.0,2020-11-13 12:00:00.000000,2020-11-13 13:00:00.028800
7621,7621,317.541667,317.583333,122.797,0.725,0.0,2020-11-13 13:00:00.028800,2020-11-13 13:59:59.971200
7622,7622,317.583333,317.625,122.576,0.969,0.0,2020-11-13 13:59:59.971200,2020-11-13 15:00:00.000000
7623,7623,317.625,317.666667,121.424,0.869,0.0,2020-11-13 15:00:00.000000,2020-11-13 16:00:00.028800
7624,7624,317.666667,317.708333,121.063,0.802,0.0,2020-11-13 16:00:00.028800,2020-11-13 16:59:59.971200
7625,7625,317.708333,317.75,120.842,0.83,0.0,2020-11-13 16:59:59.971200,2020-11-13 18:00:00.000000
7626,7626,317.75,317.791667,120.918,0.853,0.0,2020-11-13 18:00:00.000000,2020-11-13 19:00:00.028800
7627,7627,317.791667,317.833333,120.886,0.761,0.0,2020-11-13 19:00:00.028800,2020-11-13 19:59:59.971200
7628,7628,317.833333,317.875,121.179,0.704,0.0,2020-11-13 19:59:59.971200,2020-11-13 21:00:00.000000
7629,7629,317.875,317.916667,120.708,0.74,0.0,2020-11-13 21:00:00.000000,2020-11-13 22:00:00.028800
7630,7630,317.916667,317.958333,120.621,0.983,0.0,2020-11-13 22:00:00.028800,2020-11-13 22:59:59.971200
7631,7631,317.958333,318.0,120.654,0.861,0.0,2020-11-13 22:59:59.971200,2020-11-14 00:00:00.000000
7632,7632,318.0,318.041667,120.604,0.802,0.0,2020-11-14 00:00:00.000000,2020-11-14 01:00:00.028800
7633,7633,318.041667,318.083333,120.228,0.767,0.0,2020-11-14 01:00:00.028800,2020-11-14 01:59:59.971200
7634,7634,318.083333,318.125,121.429,1.061,0.0,2020-11-14 01:59:59.971200,2020-11-14 03:00:00.000000
7635,7635,318.125,318.166667,121.835,0.789,0.0,2020-11-14 03:00:00.000000,2020-11-14 04:00:00.028800
7636,7636,318.166667,318.208333,122.042,0.844,0.0,2020-11-14 04:00:00.028800,2020-11-14 04:59:59.971200
7637,7637,318.208333,318.25,122.288,0.768,0.0,2020-11-14 04:59:59.971200,2020-11-14 06:00:00.000000
7638,7638,318.25,318.291667,123.969,1.085,0.0,2020-11-14 06:00:00.000000,2020-11-14 07:00:00.028800
7639,7639,318.291667,318.333333,127.867,2.478,0.0,2020-11-14 07:00:00.028800,2020-11-14 07:59:59.971200
7640,7640,318.333333,318.375,138.75,1.489,0.0,2020-11-14 07:59:59.971200,2020-11-14 09:00:00.000000
7641,7641,318.375,318.416667,140.896,1.364,0.0,2020-11-14 09:00:00.000000,2020-11-14 10:00:00.028800
7642,7642,318.416667,318.458333,141.938,1.834,0.0,2020-11-14 10:00:00.028800,2020-11-14 10:59:59.971200
7643,7643,318.458333,318.5,139.956,2.413,0.0,2020-11-14 10:59:59.971200,2020-11-14 12:00:00.000000
7644,7644,318.5,318.541667,140.227,0.965,0.0,2020-11-14 12:00:00.000000,2020-11-14 13:00:00.028800
7645,7645,318.541667,318.583333,141.625,1.058,0.0,2020-11-14 13:00:00.028800,2020-11-14 13:59:59.971200
7646,7646,318.583333,318.625,138.766,1.213,0.0,2020-11-14 13:59:59.971200,2020-11-14 15:00:00.000000
7647,7647,318.625,318.666667,139.644,1.217,0.0,2020-11-14 15:00:00.000000,2020-11-14 16:00:00.028800
7648,7648,318.666667,318.708333,141.971,1.153,0.0,2020-11-14 16:00:00.028800,2020-11-14 16:59:59.971200
7649,7649,318.708333,318.75,136.557,1.972,0.0,2020-11-14 16:59:59.971200,2020-11-14 18:00:00.000000
7650,7650,318.75,318.791667,128.751,1.435,0.0,2020-11-14 18:00:00.000000,2020-11-14 19:00:00.028800
7651,7651,318.791667,318.833333,133.417,1.817,0.0,2020-11-14 19:00:00.028800,2020-11-14 19:59:59.971200
7652,7652,318.833333,318.875,135.24,1.335,0.0,2020-11-14 19:59:59.971200,2020-11-14 21:00:00.000000
7653,7653,318.875,318.916667,130.037,2.184,0.0,2020-11-14 21:00:00.000000,2020-11-14 22:00:00.028800
7654,7654,318.916667,318.958333,125.851,0.931,0.0,2020-11-14 22:00:00.028800,2020-11-14 22:59:59.971200
7655,7655,318.958333,319.0,125.254,0.793,0.0,2020-11-14 22:59:59.971200,2020-11-15 00:00:00.000000
7656,7656,319.0,319.041667,125.357,0.72,0.0,2020-11-15 00:00:00.000000,2020-11-15 01:00:00.028800
7657,7657,319.041667,319.083333,124.987,0.77,0.0,2020-11-15 01:00:00.028800,2020-11-15 01:59:59.971200
7658,7658,319.083333,319.125,125.272,0.72,0.0,2020-11-15 01:59:59.971200,2020-11-15 03:00:00.000000
7659,7659,319.125,319.166667,125.574,0.696,0.0,2020-11-15 03:00:00.000000,2020-11-15 04:00:00.028800
7660,7660,319.166667,319.208333,125.564,0.78,0.0,2020-11-15 04:00:00.028800,2020-11-15 04:59:59.971200
7661,7661,319.208333,319.25,125.212,0.726,0.0,2020-11-15 04:59:59.971200,2020-11-15 06:00:00.000000
7662,7662,319.25,319.291667,125.313,0.954,0.0,2020-11-15 06:00:00.000000,2020-11-15 07:00:00.028800
7663,7663,319.291667,319.333333,128.605,1.527,0.0,2020-11-15 07:00:00.028800,2020-11-15 07:59:59.971200
7664,7664,319.333333,319.375,130.105,1.208,0.0,2020-11-15 07:59:59.971200,2020-11-15 09:00:00.000000
7665,7665,319.375,319.416667,128.841,0.895,0.0,2020-11-15 09:00:00.000000,2020-11-15 10:00:00.028800
7666,7666,319.416667,319.458333,129.052,0.773,0.0,2020-11-15 10:00:00.028800,2020-11-15 10:59:59.971200
7667,7667,319.458333,319.5,128.964,0.813,0.0,2020-11-15 10:59:59.971200,2020-11-15 12:00:00.000000
7668,7668,319.5,319.541667,128.673,0.793,0.0,2020-11-15 12:00:00.000000,2020-11-15 13:00:00.028800
7669,7669,319.541667,319.583333,127.812,0.714,0.0,2020-11-15 13:00:00.028800,2020-11-15 13:59:59.971200
7670,7670,319.583333,319.625,128.132,0.903,0.0,2020-11-15 13:59:59.971200,2020-11-15 15:00:00.000000
7671,7671,319.625,319.666667,127.475,0.781,0.0,2020-11-15 15:00:00.000000,2020-11-15 16:00:00.028800
7672,7672,319.666667,319.708333,127.636,0.794,0.0,2020-11-15 16:00:00.028800,2020-11-15 16:59:59.971200
7673,7673,319.708333,319.75,127.492,0.722,0.0,2020-11-15 16:59:59.971200,2020-11-15 18:00:00.000000
7674,7674,319.75,319.791667,127.576,0.685,0.0,2020-11-15 18:00:00.000000,2020-11-15 19:00:00.028800
7675,7675,319.791667,319.833333,127.424,0.771,0.0,2020-11-15 19:00:00.028800,2020-11-15 19:59:59.971200
7676,7676,319.833333,319.875,127.698,0.82,0.0,2020-11-15 19:59:59.971200,2020-11-15 21:00:00.000000
7677,7677,319.875,319.916667,127.3,0.782,0.0,2020-11-15 21:00:00.000000,2020-11-15 22:00:00.028800
7678,7678,319.916667,319.958333,127.219,0.848,0.0,2020-11-15 22:00:00.028800,2020-11-15 22:59:59.971200
7679,7679,319.958333,320.0,127.002,0.946,0.0,2020-11-15 22:59:59.971200,2020-11-16 00:00:00.000000
7680,7680,320.0,320.041667,126.793,0.708,0.0,2020-11-16 00:00:00.000000,2020-11-16 01:00:00.028800
7681,7681,320.041667,320.083333,126.799,0.724,0.0,2020-11-16 01:00:00.028800,2020-11-16 01:59:59.971200
7682,7682,320.083333,320.125,126.802,0.856,0.0,2020-11-16 01:59:59.971200,2020-11-16 03:00:00.000000
7683,7683,320.125,320.166667,126.718,0.878,0.0,2020-11-16 03:00:00.000000,2020-11-16 04:00:00.028800
7684,7684,320.166667,320.208333,126.376,0.903,0.0,2020-11-16 04:00:00.028800,2020-11-16 04:59:59.971200
7685,7685,320.208333,320.25,126.223,0.712,0.0,2020-11-16 04:59:59.971200,2020-11-16 06:00:00.000000
7686,7686,320.25,320.291667,126.055,0.849,0.0,2020-11-16 06:00:00.000000,2020-11-16 07:00:00.028800
7687,7687,320.291667,320.333333,125.901,0.913,0.0,2020-11-16 07:00:00.028800,2020-11-16 07:59:59.971200
7688,7688,320.333333,320.375,125.275,0.854,0.0,2020-11-16 07:59:59.971200,2020-11-16 09:00:00.000000
7689,7689,320.375,320.416667,124.878,0.938,0.0,2020-11-16 09:00:00.000000,2020-11-16 10:00:00.028800
7690,7690,320.416667,320.458333,124.788,0.985,0.0,2020-11-16 10:00:00.028800,2020-11-16 10:59:59.971200
7691,7691,320.458333,320.5,124.494,0.87,0.0,2020-11-16 10:59:59.971200,2020-11-16 12:00:00.000000
7692,7692,320.5,320.541667,124.55,0.915,0.0,2020-11-16 12:00:00.000000,2020-11-16 13:00:00.028800
7693,7693,320.541667,320.583333,124.48,0.923,0.0,2020-11-16 13:00:00.028800,2020-11-16 13:59:59.971200
7694,7694,320.583333,320.625,125.151,0.894,0.0,2020-11-16 13:59:59.971200,2020-11-16 15:00:00.000000
7695,7695,320.625,320.666667,124.889,0.908,0.0,2020-11-16 15:00:00.000000,2020-11-16 16:00:00.028800
7696,7696,320.666667,320.708333,124.202,0.976,0.0,2020-11-16 16:00:00.028800,2020-11-16 16:59:59.971200
7697,7697,320.708333,320.75,124.249,0.787,0.0,2020-11-16 16:59:59.971200,2020-11-16 18:00:00.000000
7698,7698,320.75,320.791667,124.114,0.929,0.0,2020-11-16 18:00:00.000000,2020-11-16 19:00:00.028800
7699,7699,320.791667,320.833333,123.589,0.939,0.0,2020-11-16 19:00:00.028800,2020-11-16 19:59:59.971200
7700,7700,320.833333,320.875,123.093,0.798,0.0,2020-11-16 19:59:59.971200,2020-11-16 21:00:00.000000
7701,7701,320.875,320.916667,123.314,0.852,0.0,2020-11-16 21:00:00.000000,2020-11-16 22:00:00.028800
7702,7702,320.916667,320.958333,122.996,0.753,0.0,2020-11-16 22:00:00.028800,2020-11-16 22:59:59.971200
7703,7703,320.958333,321.0,122.644,0.799,0.0,2020-11-16 22:59:59.971200,2020-11-17 00:00:00.000000
7704,7704,321.0,321.041667,122.865,0.904,0.0,2020-11-17 00:00:00.000000,2020-11-17 01:00:00.028800
7705,7705,321.041667,321.083333,122.92,0.878,0.0,2020-11-17 01:00:00.028800,2020-11-17 01:59:59.971200
7706,7706,321.083333,321.125,122.77,0.815,0.0,2020-11-17 01:59:59.971200,2020-11-17 03:00:00.000000
7707,7707,321.125,321.166667,122.677,0.813,0.0,2020-11-17 03:00:00.000000,2020-11-17 04:00:00.028800
7708,7708,321.166667,321.208333,123.316,0.729,0.0,2020-11-17 04:00:00.028800,2020-11-17 04:59:59.971200
7709,7709,321.208333,321.25,122.985,0.775,0.0,2020-11-17 04:59:59.971200,2020-11-17 06:00:00.000000
7710,7710,321.25,321.291667,122.987,0.871,0.0,2020-11-17 06:00:00.000000,2020-11-17 07:00:00.028800
7711,7711,321.291667,321.333333,123.328,0.878,0.0,2020-11-17 07:00:00.028800,2020-11-17 07:59:59.971200
7712,7712,321.333333,321.375,123.485,0.92,0.0,2020-11-17 07:59:59.971200,2020-11-17 09:00:00.000000
7713,7713,321.375,321.416667,123.822,0.879,0.0,2020-11-17 09:00:00.000000,2020-11-17 10:00:00.028800
7714,7714,321.416667,321.458333,124.047,0.727,0.0,2020-11-17 10:00:00.028800,2020-11-17 10:59:59.971200
7715,7715,321.458333,321.5,124.471,0.908,0.0,2020-11-17 10:59:59.971200,2020-11-17 12:00:00.000000
7716,7716,321.5,321.541667,124.536,0.808,0.0,2020-11-17 12:00:00.000000,2020-11-17 13:00:00.028800
7717,7717,321.541667,321.583333,124.71,0.84,0.0,2020-11-17 13:00:00.028800,2020-11-17 13:59:59.971200
7718,7718,321.583333,321.625,,99.999,0.999,2020-11-17 13:59:59.971200,2020-11-17 15:00:00.000000
7719,7719,321.625,321.666667,,99.999,0.999,2020-11-17 15:00:00.000000,2020-11-17 16:00:00.028800
7720,7720,321.666667,321.708333,,99.999,0.999,2020-11-17 16:00:00.028800,2020-11-17 16:59:59.971200
7721,7721,321.708333,321.75,,99.999,0.999,2020-11-17 16:59:59.971200,2020-11-17 18:00:00.000000
7722,7722,321.75,321.791667,,99.999,0.999,2020-11-17 18:00:00.000000,2020-11-17 19:00:00.028800
7723,7723,321.791667,321.833333,,99.999,0.999,2020-11-17 19:00:00.028800,2020-11-17 19:59:59.971200
7724,7724,321.833333,321.875,,99.999,0.999,2020-11-17 19:59:59.971200,2020-11-17 21:00:00.000000
7725,7725,321.875,321.916667,,99.999,0.999,2020-11-17 21:00:00.000000,2020-11-17 22:00:00.028800
7726,7726,321.916667,321.958333,,99.999,0.999,2020-11-17 22:00:00.028800,2020-11-17 22:59:59.971200
7727,7727,321.958333,322.0,,99.999,0.999,2020-11-17 22:59:59.971200,2020-11-18 00:00:00.000000
7728,7728,322.0,322.041667,,99.999,0.999,2020-11-18 00:00:00.000000,2020-11-18 01:00:00.028800
7729,7729,322.041667,322.083333,128.333,0.759,0.0,2020-11-18 01:00:00.028800,2020-11-18 01:59:59.971200
7730,7730,322.083333,322.125,128.01,0.81,0.0,2020-11-18 01:59:59.971200,2020-11-18 03:00:00.000000
7731,7731,322.125,322.166667,127.958,0.803,0.0,2020-11-18 03:00:00.000000,2020-11-18 04:00:00.028800
7732,7732,322.166667,322.208333,127.847,0.755,0.0,2020-11-18 04:00:00.028800,2020-11-18 04:59:59.971200
7733,7733,322.208333,322.25,127.718,0.908,0.0,2020-11-18 04:59:59.971200,2020-11-18 06:00:00.000000
7734,7734,322.25,322.291667,127.542,0.889,0.0,2020-11-18 06:00:00.000000,2020-11-18 07:00:00.028800
7735,7735,322.291667,322.333333,127.248,0.746,0.0,2020-11-18 07:00:00.028800,2020-11-18 07:59:59.971200
7736,7736,322.333333,322.375,126.697,0.851,0.0,2020-11-18 07:59:59.971200,2020-11-18 09:00:00.000000
7737,7737,322.375,322.416667,126.339,1.026,0.0,2020-11-18 09:00:00.000000,2020-11-18 10:00:00.028800
7738,7738,322.416667,322.458333,126.379,0.897,0.0,2020-11-18 10:00:00.028800,2020-11-18 10:59:59.971200
7739,7739,322.458333,322.5,126.272,0.749,0.0,2020-11-18 10:59:59.971200,2020-11-18 12:00:00.000000
7740,7740,322.5,322.541667,126.125,0.974,0.0,2020-11-18 12:00:00.000000,2020-11-18 13:00:00.028800
7741,7741,322.541667,322.583333,126.333,0.948,0.0,2020-11-18 13:00:00.028800,2020-11-18 13:59:59.971200
7742,7742,322.583333,322.625,126.057,0.67,0.0,2020-11-18 13:59:59.971200,2020-11-18 15:00:00.000000
7743,7743,322.625,322.666667,125.775,0.895,0.0,2020-11-18 15:00:00.000000,2020-11-18 16:00:00.028800
7744,7744,322.666667,322.708333,125.48,0.684,0.0,2020-11-18 16:00:00.028800,2020-11-18 16:59:59.971200
7745,7745,322.708333,322.75,126.0,0.885,0.0,2020-11-18 16:59:59.971200,2020-11-18 18:00:00.000000
7746,7746,322.75,322.791667,126.445,0.735,0.0,2020-11-18 18:00:00.000000,2020-11-18 19:00:00.028800
7747,7747,322.791667,322.833333,126.564,0.713,0.0,2020-11-18 19:00:00.028800,2020-11-18 19:59:59.971200
7748,7748,322.833333,322.875,126.703,0.915,0.0,2020-11-18 19:59:59.971200,2020-11-18 21:00:00.000000
7749,7749,322.875,322.916667,126.65,0.856,0.0,2020-11-18 21:00:00.000000,2020-11-18 22:00:00.028800
7750,7750,322.916667,322.958333,126.863,0.908,0.0,2020-11-18 22:00:00.028800,2020-11-18 22:59:59.971200
7751,7751,322.958333,323.0,127.345,1.006,0.0,2020-11-18 22:59:59.971200,2020-11-19 00:00:00.000000
7752,7752,323.0,323.041667,128.266,0.89,0.0,2020-11-19 00:00:00.000000,2020-11-19 01:00:00.028800
